# S/N, sampno, secs from file start, boxcar, idt, dm, beamno,mjd, sampno_start, sampno_end, idt_start, idt_end, ncands
0.5 200.0 50.740 305735 305.735 2 733 199.180 0 57946.530577537996578 305681 305815 623 823 43
0.5 200.0 50.820 1865735 1865.735 2 733 199.180 0 57946.548633092999808 1865689 1865832 655 834 49
0.5 200.0 50.900 2045735 2045.735 2 733 199.180 0 57946.550716427002044 2045681 2045841 636 846 49
0.5 200.0 51.080 2285735 2285.735 2 733 199.180 0 57946.553494204003073 2285687 2285812 650 822 41
0.5 200.0 51.240 905735 905.735 2 733 199.180 0 57946.537521981997998 905670 905808 637 820 28
0.5 200.0 7.490 2765884 2765.884 7 887 241.030 0 57946.559051484000520 2765880 2765885 882 892 14
0.5 200.0 7.860 2045613 2045.613 16 596 161.950 0 57946.550715015000605 2045606 2045622 581 601 36
0.5 250.0 45.870 2045919 2045.919 3 917 249.180 0 57946.550718555998174 2045845 2046002 815 1016 13
0.5 250.0 45.990 185919 185.919 3 917 249.180 0 57946.529190777997428 185856 186027 823 1028 29
0.5 250.0 46.050 725919 725.919 3 917 249.180 0 57946.535440778003249 725874 725989 839 994 24
0.5 250.0 46.210 1145919 1145.919 3 917 249.180 0 57946.540301890003320 1145866 1145991 836 994 29
0.5 250.0 46.300 1985919 1985.919 3 917 249.180 0 57946.550024112002575 1985860 1986052 830 1063 39
0.5 250.0 46.470 965919 965.919 3 917 249.180 0 57946.538218556001084 965864 966024 830 1034 42
0.5 250.0 46.500 545919 545.919 3 917 249.180 0 57946.533357444997819 545843 546017 811 1042 43
0.5 250.0 46.580 1565919 1565.919 3 917 249.180 0 57946.545163000999310 1565862 1566011 821 1013 49
0.5 250.0 46.750 245919 245.919 3 917 249.180 0 57946.529885222997109 245826 246023 789 1024 49
0.5 250.0 46.850 1445919 1445.919 3 917 249.180 0 57946.543774111996754 1445829 1446008 802 1024 32
0.5 250.0 46.860 1085919 1085.919 2 917 249.180 0 57946.539607444996363 1085854 1085993 819 997 31
0.5 250.0 46.970 2645919 2645.919 3 917 249.180 0 57946.557663000996399 2645853 2646009 832 1026 33
0.5 250.0 47.010 1265919 1265.919 3 917 249.180 0 57946.541690778001794 1265863 1265984 824 990 41
0.5 250.0 47.100 2525919 2525.919 3 917 249.180 0 57946.556274112001120 2525853 2525993 817 1003 49
0.5 250.0 47.120 2285919 2285.919 3 917 249.180 0 57946.553496334003285 2285851 2286003 820 1005 33
0.5 250.0 47.130 1805919 1805.919 3 917 249.180 0 57946.547940778000338 1805850 1805999 809 1015 38
0.5 250.0 47.320 2825919 2825.919 3 917 249.180 0 57946.559746334001829 2825863 2826012 823 1015 50
0.5 250.0 47.360 1505919 1505.919 3 917 249.180 0 57946.544468555999629 1505852 1506011 823 1027 49
0.5 250.0 47.390 485919 485.919 3 917 249.180 0 57946.532663001002220 485856 486000 795 1007 32
0.5 250.0 47.440 1925919 1925.919 3 917 249.180 0 57946.549329667002894 1925835 1926012 774 1028 30
0.5 250.0 47.450 425919 425.919 3 917 249.180 0 57946.531968556002539 425817 426018 790 1020 44
0.5 250.0 47.480 2465919 2465.919 3 917 249.180 0 57946.555579667001439 2465860 2465994 832 1002 40
0.5 250.0 47.490 305919 305.919 3 917 249.180 0 57946.530579666999984 305864 306008 830 1014 38
0.5 250.0 47.520 1625919 1625.919 3 917 249.180 0 57946.545857445002184 1625866 1625991 836 999 51
0.5 250.0 47.600 2585919 2585.919 3 917 249.180 0 57946.556968555996718 2585850 2586012 816 1028 33
0.5 250.0 47.640 2225919 2225.919 3 917 249.180 0 57946.552801890000410 2225823 2226029 783 1055 15
0.5 250.0 47.690 1685919 1685.919 3 917 249.180 0 57946.546551890001865 1685852 1686030 817 1044 43
0.5 250.0 47.860 2765919 2765.919 3 917 249.180 0 57946.559051889998955 2765860 2765996 816 1009 23
0.5 250.0 47.870 2885919 2885.919 3 917 249.180 0 57946.560440777997428 2885854 2885993 821 1001 49
0.5 250.0 47.930 2945919 2945.919 3 917 249.180 0 57946.561135222997109 2945857 2945999 813 1003 50
0.5 250.0 48.050 1865919 1865.919 3 917 249.180 0 57946.548635223000019 1865857 1866001 825 1003 30
0.5 250.0 48.270 785919 785.919 3 917 249.180 0 57946.536135223002930 785853 786013 788 1015 49
0.5 250.0 48.340 3005919 3005.919 3 917 249.180 0 57946.561829666999984 3005877 3006013 823 1040 50
0.5 250.0 48.380 665919 665.919 3 917 249.180 0 57946.534746334000374 665845 666002 817 1006 49
0.5 250.0 48.440 605919 605.919 3 917 249.180 0 57946.534051889997500 605833 606012 805 1015 40
0.5 250.0 48.510 845919 845.919 3 917 249.180 0 57946.536829666998528 845843 846007 808 1027 31
0.5 250.0 48.540 365919 365.919 3 917 249.180 0 57946.531274111999664 365837 366002 809 1038 31
0.5 250.0 48.600 125919 125.919 3 917 249.180 0 57946.528496334001829 125831 126057 786 1089 50
0.5 250.0 48.630 2405919 2405.919 3 917 249.180 0 57946.554885222998564 2405861 2406001 821 1003 52
0.5 250.0 48.650 2105919 2105.919 3 917 249.180 0 57946.551413000997854 2105825 2106012 803 1013 36
0.5 250.0 48.920 65919 65.919 3 917 249.180 0 57946.527801889998955 65849 66021 822 1025 49
0.5 250.0 48.970 1025919 1025.919 3 917 249.180 0 57946.538913001000765 1025825 1026059 789 1063 52
0.5 250.0 49.200 1205919 1205.919 3 917 249.180 0 57946.540996333998919 1205862 1206017 824 1024 48
0.5 250.0 49.220 2165919 2165.919 3 917 249.180 0 57946.552107445000729 2165872 2166014 839 1015 49
0.5 250.0 49.290 1385919 1385.919 3 917 249.180 0 57946.543079666997073 1385835 1386028 802 1030 47
0.5 250.0 49.610 1325919 1325.919 3 917 249.180 0 57946.542385223001475 1325817 1325998 783 1003 49
0.5 250.0 49.610 1745919 1745.919 3 917 249.180 0 57946.547246333997464 1745853 1746012 814 1013 38
0.5 250.0 49.620 2705919 2705.919 3 917 249.180 0 57946.558357444999274 2705860 2706015 831 1041 49
0.5 250.0 49.650 2345919 2345.919 3 917 249.180 0 57946.554190777998883 2345846 2346004 811 1007 48
0.5 250.0 50.490 905919 905.919 3 917 249.180 0 57946.537524111998209 905851 906011 781 1015 43
0.5 250.0 7.020 485966 485.966 28 1034 280.970 0 57946.532663544996467 485965 485966 1032 1034 3
0.5 250.0 7.110 2225948 2225.948 27 1081 293.740 0 57946.552802225000050 2225947 2225948 1079 1081 4
0.5 250.0 7.210 317036 317.036 3 1607 436.670 0 57946.530708336002135 317036 317037 1606 1608 4
0.5 300.0 44.550 1146103 1146.103 3 1101 299.180 0 57946.540304018999450 1146011 1146233 980 1234 44
0.5 300.0 44.780 1386103 1386.103 3 1101 299.180 0 57946.543081796997285 1386018 1386191 992 1199 49
0.5 300.0 44.840 486103 486.103 3 1101 299.180 0 57946.532665129998350 486041 486181 1010 1184 35
0.5 300.0 45.380 2466103 2466.103 3 1101 299.180 0 57946.555581797001651 2466021 2466210 977 1214 31
0.5 300.0 45.490 126103 126.103 3 1101 299.180 0 57946.528498464002041 126023 126183 994 1187 31
0.5 300.0 45.500 1266103 1266.103 3 1101 299.180 0 57946.541692908002005 1266047 1266225 1007 1239 49
0.5 300.0 45.510 606103 606.103 3 1101 299.180 0 57946.534054019000905 606028 606203 995 1209 47
0.5 300.0 45.550 1626103 1626.103 3 1101 299.180 0 57946.545859575002396 1626014 1626186 990 1190 36
0.5 300.0 45.560 726103 726.103 3 1101 299.180 0 57946.535442908003461 725991 726218 966 1220 43
0.5 300.0 45.580 846103 846.103 3 1101 299.180 0 57946.536831796998740 846026 846194 976 1199 32
0.5 300.0 45.620 1926103 1926.103 3 1101 299.180 0 57946.549331797003106 1926023 1926201 990 1208 38
0.5 300.0 45.680 2106103 2106.103 3 1101 299.180 0 57946.551415130001260 2106021 2106206 992 1211 38
0.5 300.0 45.700 1206103 1206.103 3 1101 299.180 0 57946.540998463999131 1206010 1206201 979 1212 34
0.5 300.0 45.720 426103 426.103 3 1101 299.180 0 57946.531970686002751 426043 426188 1016 1187 33
0.5 300.0 45.770 1026103 1026.103 3 1101 299.180 0 57946.538915129996894 1026016 1026192 992 1212 49
0.5 300.0 45.790 2526103 2526.103 3 1101 299.180 0 57946.556276240997249 2526048 2526206 1001 1207 33
0.5 300.0 45.880 2406103 2406.103 3 1101 299.180 0 57946.554887352998776 2406011 2406187 979 1188 50
0.5 300.0 45.880 2586103 2586.103 3 1101 299.180 0 57946.556970685996930 2586017 2586188 980 1187 50
0.5 300.0 45.910 2826103 2826.103 3 1101 299.180 0 57946.559748464002041 2826037 2826174 1014 1177 49
0.5 300.0 45.940 66103 66.103 3 1101 299.180 0 57946.527804019002360 65971 66201 931 1206 50
0.5 300.0 45.960 1986103 1986.103 3 1101 299.180 0 57946.550026240998704 1986037 1986220 992 1220 37
0.5 300.0 46.020 2646103 2646.103 3 1101 299.180 0 57946.557665129999805 2646035 2646197 990 1199 33
0.5 300.0 46.050 1806103 1806.103 3 1101 299.180 0 57946.547942908000550 1806035 1806219 996 1220 29
0.5 300.0 46.060 786103 786.103 3 1101 299.180 0 57946.536137353003141 786023 786219 993 1229 49
0.5 300.0 46.240 1746103 1746.103 3 1101 299.180 0 57946.547248463997676 1746008 1746191 977 1194 35
0.5 300.0 46.260 2226103 2226.103 3 1101 299.180 0 57946.552804018996540 2226038 2226209 1004 1209 33
0.5 300.0 46.270 2886103 2886.103 3 1101 299.180 0 57946.560442907997640 2885972 2886192 938 1193 23
0.5 300.0 46.300 2166103 2166.103 3 1101 299.180 0 57946.552109575000941 2166003 2166191 962 1199 33
0.5 300.0 46.390 966103 966.103 3 1101 299.180 0 57946.538220686001296 966042 966198 1000 1198 31
0.5 300.0 46.480 1506103 1506.103 3 1101 299.180 0 57946.544470685999840 1506022 1506187 983 1189 31
0.5 300.0 46.510 2946103 2946.103 3 1101 299.180 0 57946.561137352997321 2946034 2946206 995 1207 50
0.5 300.0 46.520 1866103 1866.103 3 1101 299.180 0 57946.548637353000231 1866037 1866191 983 1193 46
0.5 300.0 46.590 1446103 1446.103 3 1101 299.180 0 57946.543776241000160 1446010 1446213 938 1213 42
0.5 300.0 46.600 2046103 2046.103 3 1101 299.180 0 57946.550720685998385 2046026 2046192 998 1200 34
0.5 300.0 46.670 1326103 1326.103 3 1101 299.180 0 57946.542387353001686 1326040 1326183 1010 1192 42
0.5 300.0 46.710 2286103 2286.103 3 1101 299.180 0 57946.553498464003496 2286000 2286205 965 1209 52
0.5 300.0 46.810 2346103 2346.103 3 1101 299.180 0 57946.554192907999095 2346058 2346174 1022 1190 50
0.5 300.0 46.940 1566103 1566.103 3 1101 299.180 0 57946.545165130002715 1566019 1566199 970 1205 39
0.5 300.0 46.960 246103 246.103 3 1101 299.180 0 57946.529887352997321 246015 246205 972 1213 47
0.5 300.0 46.980 1686103 1686.103 3 1101 299.180 0 57946.546554018997995 1686015 1686202 974 1204 31
0.5 300.0 47.010 366103 366.103 3 1101 299.180 0 57946.531276241003070 366018 366196 978 1207 40
0.5 300.0 47.060 666103 666.103 3 1101 299.180 0 57946.534748464000586 666023 666196 980 1199 24
0.5 300.0 47.210 186103 186.103 3 1101 299.180 0 57946.529192907997640 186035 186214 1002 1229 51
0.5 300.0 47.210 2766103 2766.103 3 1101 299.180 0 57946.559054019002360 2765985 2766192 950 1195 39
0.5 300.0 47.370 306103 306.103 3 1101 299.180 0 57946.530581797000195 306016 306240 971 1247 24
0.5 300.0 47.410 546102 546.102 2 1100 298.900 0 57946.533359562999976 545988 546170 967 1197 49
0.5 300.0 47.580 3006103 3006.103 3 1101 299.180 0 57946.561831797000195 3006037 3006206 1004 1220 49
0.5 300.0 47.640 1086103 1086.103 3 1101 299.180 0 57946.539609574996575 1086039 1086207 1007 1209 50
0.5 300.0 47.720 2706103 2706.103 3 1101 299.180 0 57946.558359574999486 2706022 2706187 992 1188 49
0.5 300.0 48.380 906103 906.103 3 1101 299.180 0 57946.537526241001615 906008 906192 947 1198 34
0.5 300.0 7.250 2706219 2706.219 31 1220 331.510 0 57946.558360916998936 2706214 2706220 1214 1222 8
0.5 300.0 7.760 305963 305.963 19 945 256.790 0 57946.530580177000957 305959 305969 938 958 23
0.5 350.0 40.370 2766285 2766.285 3 1282 348.360 0 57946.559056126003270 2766213 2766378 1177 1380 49
0.5 350.0 40.430 366287 366.287 3 1284 348.900 0 57946.531278371003282 366214 366352 1186 1362 48
0.5 350.0 40.940 906287 906.287 3 1284 348.900 0 57946.537528371001827 906151 906382 1123 1387 49
0.5 350.0 40.950 2526287 2526.287 3 1284 348.900 0 57946.556278370997461 2526219 2526393 1189 1420 37
0.5 350.0 41.360 1266287 1266.287 3 1284 348.900 0 57946.541695038002217 1266193 1266359 1162 1364 49
0.5 350.0 41.370 1146287 1146.287 3 1284 348.900 0 57946.540306148999662 1146243 1146373 1198 1387 50
0.5 350.0 41.690 1206288 1206.288 3 1287 349.720 0 57946.541000605000590 1206213 1206371 1183 1372 35
0.5 350.0 41.710 3006287 3006.287 3 1284 348.900 0 57946.561833927000407 3006157 3006387 1123 1393 21
0.5 350.0 41.720 2286287 2286.287 3 1284 348.900 0 57946.553500592999626 2286187 2286380 1155 1415 44
0.5 350.0 41.740 2106287 2106.287 3 1284 348.900 0 57946.551417260001472 2106199 2106368 1163 1369 50
0.5 350.0 41.850 2166287 2166.287 3 1285 349.170 0 57946.552111703997070 2166210 2166370 1165 1372 39
0.5 350.0 41.920 1686287 1686.287 3 1284 348.900 0 57946.546556148998206 1686201 1686370 1169 1376 40
0.5 350.0 41.970 486287 486.287 3 1284 348.900 0 57946.532667259998561 486211 486375 1177 1382 31
0.5 350.0 42.050 126287 126.287 3 1285 349.170 0 57946.528500592998171 126201 126356 1161 1357 49
0.5 350.0 42.190 546287 546.287 3 1284 348.900 0 57946.533361704001436 546187 546366 1145 1372 46
0.5 350.0 42.210 2706287 2706.287 3 1284 348.900 0 57946.558361704002891 2706226 2706358 1195 1367 31
0.5 350.0 42.260 306287 306.287 3 1284 348.900 0 57946.530583927000407 306219 306353 1189 1364 32
0.5 350.0 42.410 1026287 1026.287 3 1284 348.900 0 57946.538917259997106 1026193 1026362 1162 1364 49
0.5 350.0 42.490 786287 786.287 3 1284 348.900 0 57946.536139481999271 786184 786355 1162 1364 48
0.5 350.0 42.510 726286 726.286 3 1283 348.630 0 57946.535445025998342 726176 726388 1149 1390 43
0.5 350.0 42.590 1506287 1506.287 3 1284 348.900 0 57946.544472815003246 1506190 1506389 1152 1391 33
0.5 350.0 42.600 66287 66.287 3 1284 348.900 0 57946.527806149002572 66184 66369 1148 1369 41
0.5 350.0 42.630 1986287 1986.287 3 1285 349.170 0 57946.550028370998916 1986171 1986369 1149 1371 39
0.5 350.0 42.730 1626287 1626.287 3 1284 348.900 0 57946.545861703998526 1626218 1626357 1188 1372 40
0.5 350.0 42.740 2406287 2406.287 3 1284 348.900 0 57946.554889482002181 2406189 2406378 1155 1382 34
0.5 350.0 42.790 2586287 2586.287 3 1285 349.170 0 57946.556972815000336 2586223 2586379 1186 1383 41
0.5 350.0 42.890 1746287 1746.287 3 1284 348.900 0 57946.547250593001081 1746206 1746383 1165 1391 49
0.5 350.0 42.890 2826287 2826.287 3 1284 348.900 0 57946.559750592998171 2826208 2826406 1176 1413 39
0.5 350.0 42.960 1866287 1866.287 3 1284 348.900 0 57946.548639482003637 1866234 1866389 1198 1390 41
0.5 350.0 42.970 186287 186.287 3 1285 349.170 0 57946.529195037997852 186211 186376 1192 1377 35
0.5 350.0 43.080 2646287 2646.287 3 1284 348.900 0 57946.557667260000017 2646230 2646384 1196 1384 31
0.5 350.0 43.100 666289 666.289 4 1287 349.720 0 57946.534750616003294 666189 666358 1157 1373 51
0.5 350.0 43.250 2886287 2886.287 3 1285 349.170 0 57946.560445037997852 2886184 2886393 1162 1408 42
0.5 350.0 43.310 1386287 1386.287 3 1285 349.170 0 57946.543083926997497 1386212 1386387 1179 1392 40
0.5 350.0 43.370 426287 426.287 3 1285 349.170 0 57946.531972814998880 426206 426411 1182 1412 50
0.5 350.0 43.430 1566287 1566.287 3 1284 348.900 0 57946.545167260002927 1566198 1566417 1164 1425 37
0.5 350.0 43.430 2046287 2046.287 3 1284 348.900 0 57946.550722815001791 2046202 2046369 1174 1372 38
0.5 350.0 43.450 2226287 2226.287 3 1284 348.900 0 57946.552806148996751 2226180 2226367 1156 1370 49
0.5 350.0 43.520 1086287 1086.287 3 1285 349.170 0 57946.539611703999981 1086200 1086366 1167 1380 49
0.5 350.0 43.560 2346287 2346.287 3 1285 349.170 0 57946.554195037999307 2346207 2346371 1174 1372 49
0.5 350.0 43.670 846287 846.287 3 1284 348.900 0 57946.536833926998952 846202 846368 1176 1371 50
0.5 350.0 43.680 246287 246.287 3 1285 349.170 0 57946.529889482000726 246219 246387 1194 1387 35
0.5 350.0 43.840 1806286 1806.286 3 1283 348.630 0 57946.547945026002708 1806185 1806368 1156 1371 29
0.5 350.0 43.900 606287 606.287 3 1284 348.900 0 57946.534056149001117 606202 606370 1164 1375 31
0.5 350.0 43.970 1446287 1446.287 3 1285 349.170 0 57946.543778371000371 1446208 1446372 1177 1374 30
0.5 350.0 44.100 1326287 1326.287 3 1284 348.900 0 57946.542389481997816 1326206 1326372 1188 1415 20
0.5 350.0 44.330 2466287 2466.287 3 1285 349.170 0 57946.555583927001862 2466218 2466385 1179 1391 30
0.5 350.0 44.370 966287 966.287 3 1284 348.900 0 57946.538222814997425 966210 966365 1169 1366 43
0.5 350.0 44.420 1926287 1926.287 3 1284 348.900 0 57946.549333927003318 1926193 1926403 1162 1414 32
0.5 350.0 44.840 2946287 2946.287 3 1284 348.900 0 57946.561139482000726 2946221 2946365 1189 1367 49
0.5 350.0 7.100 1506149 1506.149 31 1110 301.620 0 57946.544471218003309 1506149 1506153 1110 1117 4
0.5 350.0 7.100 2466416 2466.416 22 1417 385.040 0 57946.555585419999261 2466415 2466416 1416 1417 3
0.5 350.0 7.250 1326139 1326.139 29 1110 301.620 0 57946.542387768997287 1326132 1326148 1109 1129 15
0.5 350.0 7.350 1506122 1506.122 22 1084 294.560 0 57946.544470906002971 1506121 1506123 1081 1086 7
0.5 350.0 7.790 2166315 2166.315 19 1412 383.680 0 57946.552112028002739 2166312 2166329 1396 1429 40
0.5 400.0 37.730 906473 906.473 4 1470 399.440 0 57946.537530524001340 906422 906550 1366 1551 5
0.5 400.0 38.010 1386472 1386.472 3 1470 399.440 0 57946.543086067998956 1386395 1386538 1364 1556 33
0.5 400.0 38.050 1806472 1806.472 3 1470 399.440 0 57946.547947179002222 1806399 1806545 1364 1547 50
0.5 400.0 38.110 366473 366.473 4 1470 399.440 0 57946.531280524002796 366345 366540 1312 1558 30
0.5 400.0 38.140 2166471 2166.471 4 1467 398.630 0 57946.552113833997282 2166409 2166545 1377 1563 49
0.5 400.0 38.220 486471 486.471 4 1467 398.630 0 57946.532669389998773 486405 486569 1371 1574 32
0.5 400.0 38.280 1266472 1266.472 4 1469 399.170 0 57946.541697178996401 1266396 1266566 1367 1567 31
0.5 400.0 38.280 426473 426.473 3 1471 399.720 0 57946.531974967998394 426389 426549 1363 1563 31
0.5 400.0 38.380 2286472 2286.472 3 1470 399.440 0 57946.553502734001086 2286393 2286592 1364 1600 49
0.5 400.0 38.510 2706472 2706.472 3 1469 399.170 0 57946.558363846001157 2706406 2706552 1370 1562 29
0.5 400.0 38.580 2046472 2046.472 3 1470 399.440 0 57946.550724957000057 2046374 2046564 1336 1565 51
0.5 400.0 38.660 1926473 1926.473 4 1470 399.440 0 57946.549336078998749 1926397 1926572 1375 1573 49
0.5 400.0 38.670 66472 66.472 3 1470 399.440 0 57946.527808289996756 66408 66541 1385 1544 31
0.5 400.0 38.690 1866473 1866.473 4 1470 399.440 0 57946.548641635003150 1866419 1866555 1385 1554 40
0.5 400.0 38.980 546473 546.473 3 1471 399.720 0 57946.533363857000950 546379 546547 1357 1550 31
0.5 400.0 39.040 2886471 2886.471 4 1467 398.630 0 57946.560447167001257 2886387 2886559 1370 1561 42
0.5 400.0 39.060 246472 246.472 3 1470 399.440 0 57946.529891623002186 246394 246565 1361 1574 28
0.5 400.0 39.060 666473 666.473 3 1471 399.720 0 57946.534752746003505 666377 666560 1348 1562 41
0.5 400.0 39.060 966473 966.473 4 1470 399.440 0 57946.538224967996939 966415 966559 1382 1564 37
0.5 400.0 39.350 1026473 1026.473 4 1470 399.440 0 57946.538919412996620 1026380 1026564 1352 1571 31
0.5 400.0 39.370 2586472 2586.472 4 1469 399.170 0 57946.556974956998602 2586399 2586554 1365 1559 33
0.5 400.0 39.490 606472 606.472 3 1469 399.170 0 57946.534058290002577 606401 606539 1369 1551 31
0.5 400.0 39.510 126471 126.471 4 1467 398.630 0 57946.528502722998383 126413 126541 1383 1558 32
0.5 400.0 39.550 1686472 1686.472 4 1469 399.170 0 57946.546558289999666 1686407 1686552 1378 1569 32
0.5 400.0 39.680 2406473 2406.473 4 1470 399.440 0 57946.554891635001695 2406422 2406541 1390 1550 39
0.5 400.0 39.770 2766472 2766.472 3 1469 399.170 0 57946.559058289996756 2766389 2766544 1353 1548 29
0.5 400.0 39.910 1086472 1086.472 3 1470 399.440 0 57946.539613845998247 1086413 1086558 1382 1583 44
0.5 400.0 39.940 2646471 2646.471 4 1467 398.630 0 57946.557669390000228 2646355 2646561 1324 1561 34
0.5 400.0 40.010 1326473 1326.473 4 1470 399.440 0 57946.542391634997330 1326406 1326577 1374 1580 41
0.5 400.0 40.010 2946472 2946.472 3 1470 399.440 0 57946.561141623002186 2946393 2946540 1372 1550 32
0.5 400.0 40.020 726472 726.472 3 1469 399.170 0 57946.535447178997856 726396 726546 1361 1585 42
0.5 400.0 40.030 1626473 1626.473 4 1470 399.440 0 57946.545863856998039 1626389 1626586 1355 1635 51
0.5 400.0 40.050 786473 786.473 4 1470 399.440 0 57946.536141634998785 786391 786546 1334 1564 34
0.5 400.0 40.160 1566473 1566.473 3 1471 399.720 0 57946.545169413002441 1566404 1566575 1381 1575 40
0.5 400.0 40.190 2226472 2226.472 3 1469 399.170 0 57946.552808289998211 2226381 2226550 1340 1552 35
0.5 400.0 40.300 846472 846.472 3 1470 399.440 0 57946.536836068000412 846354 846554 1323 1582 32
0.5 400.0 40.370 1746473 1746.473 4 1470 399.440 0 57946.547252746000595 1746405 1746548 1378 1556 30
0.5 400.0 40.550 186472 186.472 3 1470 399.440 0 57946.529197178999311 186434 186592 1396 1590 30
0.5 400.0 40.750 1506473 1506.473 4 1470 399.440 0 57946.544474968002760 1506379 1506553 1346 1553 49
0.5 400.0 40.840 306473 306.473 4 1470 399.440 0 57946.530586079003115 306381 306541 1349 1581 50
